;
; List of EISA style PnP Device ID Codes
;
; Version 5; 29-12-98; added/updated creative Labs stuff
;
; Use a TAB, not a SPACE between the EISA ID and the Description!!!
;
;

PNP812D	Intel EtherExpress 16 or 16TP
PNP812F	Intel TokenExpress 16/4
PNP8130	Intel TokenExpress MCA 16/4
PNP8132	Intel EtherExpress 16 (MCA)
PNP8133	Compaq Ethernet 16E
PNP8137	Artisoft AE-1
PNP8138	Artisoft AE-2 or AE-3
PNP8141	Amplicard AC 210/XT
PNP8142	Amplicard AC 210/AT
PNP814B	Everex SpeedLink /PC16 (EV2027)
PNP8155	HP PC LAN Adapter/8 TP (HP27245)
PNP8156	HP PC LAN Adapter/16 TP (HP27247A)
PNP8157	HP PC LAN Adapter/8 TL (HP27250)
PNP8158	HP PC LAN Adapter/16 TP Plus (HP27247B)
PNP8159	HP PC LAN Adapter/16 TL Plus (HP27252)
PNP815F	National Semiconductor Ethernode *16AT
PNP8160	National Semiconductor AT/LANTIC EtherNODE 16-AT3
PNP8169	NCR StarCard
PNP816A	NCR Token-Ring 4 Mbs ISA
PNP816B	NCR WaveLAN AT
PNP816C	NCR WaveLan MC
PNP816D	NCR Token-Ring 16/4 Mbs ISA
PNP8191	Olicom 16/4 Token-Ring Adapter
PNP81A5	Research Machines Ethernet
PNP81B9	ToshibaLAN (internal)
PNP81C3	SMC EtherCard PLUS Elite (WD/8003EP)
PNP81C4	SMC EtherCard PLUS 10T (WD/8003W)
PNP81C5	SMC EtherCard PLUS Elite 16 (WD/8013EP)
PNP81C6	SMC EtherCard PLUS Elite 16T (WD/8013W)
PNP81C7	SMC EtherCard PLUS Elite 16 Combo (WD/8013EW or 8013EWC)
PNP81C8	SMC EtherElite Ultra 16
PNP81C9	SMC TigerCard (8216L, 8216LC, 8216LT)
PNP81CA	SMC EtherEZ (8416)
PNP81D7	Madge Smart 16/4 PC Ringnode
PNP81D8	Madge Smart 16/4 Ringnode ISA
PNP81E4	Pure Data PDI9025-32 (Token Ring)
PNP81E6	Pure Data PDI508+ (ArcNet)
PNP81E7	Pure Data PDI516+ (ArcNet)
PNP81EB	Proteon Token Ring (P1390)
PNP81EC	Proteon Token Ring (P1392)
PNP81ED	Proteon ISA Token Ring (1340)
PNP81EE	Proteon ISA Token Ring (1342)
PNP81EF	Proteon ISA Token Ring (1346)
PNP81F0	Proteon ISA Token Ring (1347)
PNP81FF	Cabletron E2000 Series DNI
PNP8200	Cabletron E2100 Series DNI
PNP8201	Cabletron T2015 4/16 Mbit/s DNI
PNP8209	Zenith Data Systems Z-Note
PNP820A	Zenith Data Systems NE2000-Compatible
PNP8213	Xircom Pocket Ethernet II
PNP8214	Xircom Pocket Ethernet I
PNP8215	Xircom Pocket Ethernet III Adapter
PNP821D	RadiSys EXM-10
PNP8227	SMC 3000 Series
PNP8228	SMC 91C2 controller
PNP8231	Advanced Micro Devices AM2100/AM1500T
PNP824F	RCE 10Base-T (16 bit)
PNP8250	RCE 10Base-T (8 bit)
PNP8263	Tulip NCC-16
PNP8277	Exos 105
PNP828A	Intel '595 based Ethernet
PNP828B	TI2000-style Token Ring
PNP828C	AMD PCNet Family cards
PNP828D	AMD PCNet32 (VL version)
PNP8294	IrDA Infrared NDIS driver (Microsoft-supplied)
PNP82BD	IBM PCMCIA-NIC
PNP82C0	Eagle Technology NE200T
PNP82C2	Xircom CE10
PNP82C3	Xircom CEM2
PNP82C4	Xircom CE2
PNP8321	DEC Ethernet (All Types)
PNP8323	SMC EtherCard (All Types except 8013/A)
PNP8324	ARCNET Compatible
PNP8325	SMC TokenCard PLUS (8115T)
PNP8326	Thomas Conrad (All Arcnet Types)
PNP8327	IBM Token Ring (All Types)
PNP8328	UB NIU
PNP8329	Proteon ProNET-4/16 ISA Token Ring (P1392+,P1392,1390)
PNP8385	Remote Network Access Driver
PNP8387	RNA Point-to-point Protocol Driver
PNP8388	Reserved for Microsoft Networking components
PNP8389	Peer IrLAN infrared driver (Microsoft-supplied)
PNP8390	Generic network adapter
PNP9000	Modem
PNPA000	Adaptec 154x compatable SCSI controoler
PNPA001	Adaptec 174x compatable SCSI controller
PNPA002	Future Domain 16-700 compatible controller
PNPA003	Panasonic proprietary CD-ROM adapter (SBPro/SB16)
PNPA01B	Trantor 128 SCSI Controller
PNPA01D	Trantor T160 SCSI Controller
PNPA01E	Trantor T338 Parallel SCSI controller
PNPA01F	Trantor T348 Parallel SCSI controller
PNPA020	Trantor Media Vision SCSI controller
PNPA022	Always IN-2000 SCSI controller
PNPA02B	Sony proprietary CD-ROM controller
PNPA02D	Trantor T13b 8-bit SCSI controller
PNPA02F	Trantor T358 Parallel SCSI controller
PNPA030	Mitsumi LU-005 Single Speed CD-ROM controller + drive
PNPA031	Mitsumi FX-001 Single Speed CD-ROM controller + drive
PNPA032	Mitsumi FX-001 Double Speed CD-ROM controller + drive
PNPB000	Sound Blaster 1.5 sound device
PNPB001	Sound Blaster 2.0 sound device
PNPB002	Sound Blaster Pro sound device
PNPB003	Sound Blaster 16 sound device
PNPB004	Thunderboard-compatible sound device
PNPB005	Adlib-compatible FM synthesizer device
PNPB006	MPU401 compatible
PNPB007	Microsoft Windows Sound System-compatible sound device
PNPB008	Compaq Business Audio
PNPB009	Plug and Play Microsoft Windows Sound System Device
PNPB00A	MediaVision Pro Audio Spectrum (Trantor SCSI enabled, Thunder Chip Disabled)
PNPB00B	MediaVision Pro Audio 3D
PNPB00C	MusicQuest MQX-32M
PNPB00D	MediaVision Pro Audio Spectrum Basic (No Trantor SCSI, Thunder Chip Enabled)
PNPB00E	MediaVision Pro Audio Spectrum (Trantor SCSI enabled, Thunder Chip Enabled)
PNPB00F	MediaVision Jazz-16 chipset (OEM Versions)
PNPB010	Auravision VxP500 chipset - Orchid Videola
PNPB018	MediaVision Pro Audio Spectrum 8-bit
PNPB019	MediaVision Pro Audio Spectrum Basic (no Trantor SCSI, Thunder chip Disabled)
PNPB020	Yamaha OPL3-compatible FM synthesizer device
PNPB02F	Joystick/Game port
PNPB077	OAK Mozart Sound System
PNPB078	OAK Mozart Sound System MPU-401
PNPC000	Compaq 14400 Modem (TBD)
PNPC001	Compaq 2400/9600 Modem (TBD)
PNPD300	SK-NET TR4/16+ Token-Ring
PNPE000	SK-NET G16, G16/TP Ethernet
PNPF000	SK-NET FDDI-FI FDDI LAN
PNPFFFF	Non-PnP Device(s) Resource(s) (Added by Windows 95)
;
PRO6000	Proteon ProNET-4/16 EISA Token Ring (P1990)
PRO6001	Proteon ProNET-4/16 EISA Token Ring (P1990)
PRO6002	Proteon ProNET-4/16 EISA Token Ring (P1990) Plus
RII0100	Racal InterLAN ES3210 Network Adapter
RII0101	Racal ES3210 EISA Adapter
ROK0010	Rockwell RCV144ACF DP V.32b CK2
RTI1600	RT1600/E SCSI Miniport Driver
RTL8019	Realtek RTL8019 Ethernet NIC
RTL8029	Realtek RTL8029 Ethernet NIC
SAM0000	Samsung SyncMaster 3Ne
SAM0100	Samsung SyncMaster 4S
SAM1530	Samsung SyncMaster 15GLsi
SAM1C53	Samsung SyncMaster 500(M)b
SAM1C54	Samsung SAMTRON 5(M)B
SAM1C73	Samsung SyncMaster 500(M)p
SAM1CB3	Samsung SyncMaster 700(M)s
SAM1CB4	Samsung SAMTRON 7(M)E
SAM1D13	Samsung SyncMaster 700(M)p
SAM1D73	Samsung SyncMaster 500(M)s
SAM1D74	Samsung SAMTRON 5(M)E
SAM1DB3	Samsung SyncMaster 700(M)b
SAM1DB4	Samsung SAMTRON 7(M)B
SAM1F13	Samsung SyncMaster 1000p
SAM4610	Samsung SyncMaster 21GLs
SAM4613	Samsung SyncMaster 3Ne/4S
SAM4690	Samsung SyncMaster 20GLsi
SAM4D50	Samsung SyncMaster 15GLe
SAM4D51	Samsung SyncMaster 15GLi
SAM4D52	Samsung SyncMaster 15M
SAM4D53	Samsung CMQ5387L
SAM4D70	Samsung SyncMaster 17GLi
SAM4D71	Samsung SyncMaster 17GLsi
SAM4D72	Samsung SyncMaster 6Ne
SAM4D73	Samsung SyncMaster 17GLi
SAM4D74	Samsung SyncMaster 17GLsi
SAM4EED	Samsung SyncMaster 2400(U)W (SWM400*)
SAM5450	Samsung SyncMaster 15Me
SAM6024	Samsung SyncMaster 400TFT (LXA41*)
SAM6D20	Samsung SyncMaster 15GLe
SCM0469	SCM SwapBox Family PnP PCMCIA
SDI1428	Samtron SC-428PT/PTL
SDI1528	Samtron SC-528TXL
SDI1529	Samtron SC-528UXL
SDI1530	Samtron SC-528MXLJ
SDI4690	Samtron SC-208DXL+
SDI4D70	Samtron SC-728FXL
SDI4D71	Samtron SC-726GXL
SDI4D73	Samtron SC-728FXLJ
SDI5451	Samtron SC-528MDL
SKD0100	SysKonnect SK-NET FDDI-FE EISA 32-Bit FDDI LAN
SKD0200	SysKonnect SK-NET G32+ EISA 32-Bit Ethernet/IEEE802.3
SKD8000	SysKonnect SK-NET Flash Ethernet
SKDD300	SysKonnect SK-NET TR4/16+ Token-Ring
SKDE000	SysKonnect SK-NET G16 LAN
SKDF000	SysKonnect SK-NET FDDI-FI LAN
SMC0469	SMC SwapBox Family Plug-and-Play PCMCIA controller
SMC8000	SMC SMC8232 Network Adapter
SMC8003	SMC EtherCard PLUS Elite
SMC8010	SMC EtherCard Elite Ultra 32
SMC8013	SMC EtherCard PLUS Elite16
SMC8115	SMC TokenCard Elite Family LAN Adapters
SMC8216	SMC EtherCard Elite16 ULTRA
SMC8416	SMC EtherEZ (8416)
SMC9000	SMC 9000 Ethernet Adapter
SMCA010	SMC Ether 10/100 Fast Ethernet EISA Network Adapter
SML0933	Smile MA0933
SML1414	Smile CB1414VL
SML1706	Smile CA1706M2
SML2011	Smile CA2011M2
SML2111	Smile CA2111M2
SML6013	Smile CA6013DS
SML6719	Smile CA6719
SML8819	Smile MM/CA6536DL/SL(NF)
SNY0000	Sony CPD-15SF2/SX1/17SF2/17SE2T/20SF2
SNY0050	Sony CPD-100VS
SNY00E0	Sony GDM-W900
SNY0170	Sony GDM-17SE2T
SNY0270	Sony CPD-200SF
SNY03A0	Sony CPD-300SFT
SNY0570	Sony CPD-200SX
SNY06A0	Sony GDM-20SE2T
SNY8050	Sony CPD-100SX
SRC0048	ShamRock C072
SRC0066	ShamRock C102
SRC0197	ShamRock C407
SRC01F6	ShamRock C502
SRC01F9	ShamRock C505
SRC01FB	ShamRock C507
SRC0239	ShamRock M569
SRC02BF	ShamRock C703
SRC02C1	ShamRock C705
SRC02C2	ShamRock C706
SRC0301	ShamRock M769
SRC057E	ShamRock SRC1406
SRC057F	ShamRock SRC1407
SRC05DE	ShamRock SRC1502
SRC05E1	ShamRock SRC1505
SRC05E3	ShamRock SRC15O7
SRC06A6	ShamRock SRC1702
SRC06A7	ShamRock SRC1703
SRC06A9	ShamRock SRC1705
SRC06AA	ShamRock SRC1706
SRC07D2	ShamRock SRC2002
SRC0836	ShamRock SRC2102
SSC0000	Sierra 14,4k SQ3228
SSC0001	Sierra 14,4k SQ3262
SUP0980	SupraFAXModem V.32bis PnP
SUP1150	SupraExpress 144 Plus PnP
SUP1200	SupraFAXModem 288 PnP
SUP1230	SupraExpress 144i PnP
SUP1250	SupraExpress 288
SUP1330	SupraSonic 288V+ PnP
SUP1620	SupraExpress 336i Sp ASVD
SVE0001	SVEC FD0421 EtherPlug-ISA
SZV4953 OvisLink NE-2000 Compatible Ethernet NIC
TAT1F65	Tatung Intelliscan TM651x
TAT1F67	Tatung Intelliscan TM671x
TAT2F44	Tatung Intelliscan TM442x
TAT2F45	Tatung Intelliscan TM452x
TAT434D	Tatung CM-17MC
TAT4855	Tatung CM-14UH
TCI00D0	Tulip NCC-16 ISA+
TCJA001	Teac 4x CD-ROM Drive with 8-bit Card
TCJA002	Teac 4x CD-ROM Drive with 16-bit Card
TCM5090	3Com EtherLink III ISA (3C509-TP)
TCM5091	3Com EtherLink III ISA (3C509)
TCM5092	3Com EtherLink III EISA (3C579-TP)
TCM5093	3Com EtherLink III EISA (3C579)
TCM5094	3Com EtherLink III ISA (3C509-Combo)
TCM5095	3Com EtherLink III ISA (3C509-TPO)
TCM5920	3Com Etherlink III EISA BM Ethernet
TCM5970	3Com Fast Etherlink 10/100Mb EISA BM Ethernet
TCM6190	3Com 3C619B Network Adapter
TCM619B	3Com TokenLink III ISA (3C619B)
TCM619C	3Com 3C619C Network Adapter
TCM7700	3Com 3C770 FDDI Adapter
TCO4145	Thomas-Conrad Token Ring TC4145
TEX0011	Texas Instruments 33600/Fax
TEX1100	Texas Instruments V.34+ Internal PnP FAX
TOS7400	Toshiba AcuPoint
TRL0510	TRL/RIC DH-1764
TRL061C	TRL/RIC DL-1564
USC0140	UltraStor 14F ISA SCSI Host
USC0141	UltraStor 34F/34FA VESA SCSI Host
USC0142	UltraStor 14FB ISA SCSI Host
USC0143	UltraStor 34FB VESA SCSI Host
USC0240	UltraStor 24F/24FA EISA SCSI Host
USC1240	UltraStor 124F EISA SCSI Disk Array
USR0000	USR Sportster 14.4 FAX
USR0007	USR Sportster Voice 33600 Fax
USR0011	USR Sportster Voice 33600 Fax
VDM0469	Vadem PCIC compatible PnP PCMCIA
VSC0C00	ViewSonic 17GS
VSC0C0F	ViewSonic 17PS
VSC0C1F	ViewSonic 17GA
VSC1600	ViewSonic 21PS
VSC2601	ViewSonic 15GS
VSC3141	ViewSonic 14ES
VSC3145	ViewSonic 15GS
VSC3245	ViewSonic 15GA
VSC3254	ViewSonic PJ800
VSC3345	ViewSonic E655
VSC3351	ViewSonic PT810
VSC3441	ViewSonic E641
VSC3445	ViewSonic E51
VSC3451	ViewSonic PT810
VSC3541	ViewSonic VP140
VSC354A	ViewSonic PF770
VSC354D	ViewSonic GT800
VSC3551	ViewSonic P810
VSC3552	ViewSonic P810-E
VSC3553	ViewSonic P810-A
VSC3641	ViewSonic E641-2
VSC3644	ViewSonic 15GA
VSC3645	ViewSonic G653
VSC3646	ViewSonic 15GA
VSC364A	ViewSonic PT770
VSC3651	ViewSonic P815
VSC3741	ViewSonic E41
VSC3744	ViewSonic 15G
VSC3745	ViewSonic E655-2
VSC374D	ViewSonic G800
VSC3751	ViewSonic G810
VSC3844	ViewSonic 15ES
VSC3845	ViewSonic VP150
VSC384A	ViewSonic 17EA
VSC384D	ViewSonic G790
VSC3851	ViewSonic PT810-3
VSC3941	ViewSonic VPA145
VSC3945	ViewSonic VPL150
VSC394A	ViewSonic 17GS
VSC4141	ViewSonic VPA138
VSC4145	ViewSonic GA655
VSC414D	ViewSonic P795
VSC4151	ViewSonic PT813
VSC4241	ViewSonic VP133
VSC4244	ViewSonic EA771B
VSC4245	ViewSonic P655
VSC424A	ViewSonic GT770
VSC4345	ViewSonic VPA150
VSC434A	ViewSonic 17PS
VSC4439	ViewSonic 15GS
VSC444A	ViewSonic 17GA
VSC4637	OptiQuest 1769DC
VSC474A	ViewSonic PT775
VSC4851	ViewSonic P810-3
VSC4951	ViewSonic G810-2
VSC4B4A	ViewSonic GT775
VSC4C4A	ViewSonic G771
VSC4D4A	ViewSonic EA771
VSC4E4A	ViewSonic E71
VSC504A	ViewSonic P775
VSC5135	ViewSonic P810
VSC514A	ViewSonic GA771
VSC5235	ViewSonic P810-ER
VSC524A	ViewSonic G773
VSC564A	ViewSonic E771
VSC594A	ViewSonic GS771
VSC5A4A	ViewSonic PT771
WDC2001	Western Digital 7000EX EISA SCSI Host
WTC00A1	WEN JD093A
WTC00A3	WEN JD103A
WTC00A7	WEN JD144/US144
WTC00AA	WEN WD145L/US145L
WTC00AD	WEN WD145S/US145S
WTC00B1	WEN JD156/US156G
WTC00B3	WEN JD156H/US156H
WTC00B7	WEN WD156S/US156F
WTC00BA	WEN JD176/US176
WTC00BD	WEN WD176L/US176L
WTC00C1	WEN WD176LE/US176LE
WTC00C3	WEN JK1775
WTC00C7	WEN JD178/US178
WTC00CA	WEN JK2060/2066
WTC00CD	WEN WD208S/US208S
WTC00D1	WEN WD218M/US218M
WYS0001	WYSE WY-17E
WYS0003	WYSE WY-15E
YMH0001	Yamaha OPL3-SA Sound Controller
YMH0002	Yamaha OPL3-SA Sound Blaster Playback System
YMH0003	Yamaha OPL3-SA Windows Sound System CODEC
YMH0004	Yamaha OPL3-SA FM Synthesizer
YMH0005	Yamaha OPL3-SA MPU401
YMH0006	Yamaha OPL3-SA Game Port
YMH0007	Yamaha OPL3-SA Sound System
YMH000F	Yamaha OPL3-SA Legacy Board
YMH0021	Yamaha OPL3-SAx Sound System
YMH0022	Yamaha OPL3-SAx GamePort
YMH0023	Yamaha OPL3-SAx COM Port
YMH0024	Yamaha OPL3-SAx IDE
YMH002F	Yamaha OPL3-SAx (Reserved)
ZDS2000	Zenith SCSI/IDE/Floppy EISA
ZDS2010	Zenith EISA IDE Controller
